customer_id,customer_rating,review_text,sentiment
11766,1,not worth the price.,negative
11767,1,not worth the price.,negative
11768,3,average experience overall.,neutral
11769,4,very satisfied with the quality.,positive
11770,3,average experience overall.,neutral
11771,1,very disappointed with the quality.,negative
11772,3,works fine but could be better.,neutral
11773,3,works fine but could be better.,neutral
11774,4,fast delivery and great packaging.,positive
11775,4,very satisfied with the quality.,positive
11776,4,excellent product! exceeded expectations.,positive
11777,1,customer service was unhelpful.,negative
11778,3,"product is okay, nothing special.",neutral
11779,5,great value for money.,positive
11780,5,great value for money.,positive
11781,4,great value for money.,positive
11782,3,average experience overall.,neutral
11783,5,fast delivery and great packaging.,positive
11784,2,customer service was unhelpful.,negative
11785,3,"product is okay, nothing special.",neutral
11786,2,late delivery and poor packaging.,negative
11787,1,not worth the price.,negative
11788,1,not worth the price.,negative
11789,2,very disappointed with the quality.,negative
11790,4,"amazing experience, highly recommend!",positive
11791,4,great value for money.,positive
11792,4,fast delivery and great packaging.,positive
11793,3,neutral about the quality.,neutral
11794,2,product stopped working after few days.,negative
11795,5,excellent product! exceeded expectations.,positive
11796,4,very satisfied with the quality.,positive
11797,2,very disappointed with the quality.,negative
11798,4,"amazing experience, highly recommend!",positive
11799,2,late delivery and poor packaging.,negative
11800,1,not worth the price.,negative
11801,1,late delivery and poor packaging.,negative
11802,2,not worth the price.,negative
11803,2,customer service was unhelpful.,negative
11804,5,great value for money.,positive
11805,5,"amazing experience, highly recommend!",positive
11806,1,not worth the price.,negative
11807,5,fast delivery and great packaging.,positive
11808,5,"amazing experience, highly recommend!",positive
11809,5,fast delivery and great packaging.,positive
11810,5,very satisfied with the quality.,positive
11811,1,not worth the price.,negative
11812,4,fast delivery and great packaging.,positive
11813,4,great value for money.,positive
11814,3,works fine but could be better.,neutral
11815,1,not worth the price.,negative
11816,2,late delivery and poor packaging.,negative
11817,3,"delivery was fine, product is decent.",neutral
11818,1,customer service was unhelpful.,negative
11819,5,great value for money.,positive
11820,1,product stopped working after few days.,negative
11821,3,"delivery was fine, product is decent.",neutral
11822,3,"product is okay, nothing special.",neutral
11823,3,"product is okay, nothing special.",neutral
11824,5,excellent product! exceeded expectations.,positive
11825,1,customer service was unhelpful.,negative
11826,1,very disappointed with the quality.,negative
11827,1,late delivery and poor packaging.,negative
11828,2,product stopped working after few days.,negative
11829,1,not worth the price.,negative
11830,1,very disappointed with the quality.,negative
11831,4,great value for money.,positive
11832,4,"amazing experience, highly recommend!",positive
11833,4,fast delivery and great packaging.,positive
11834,4,great value for money.,positive
11835,4,fast delivery and great packaging.,positive
11836,5,"amazing experience, highly recommend!",positive
11837,4,fast delivery and great packaging.,positive
11838,2,product stopped working after few days.,negative
11839,5,very satisfied with the quality.,positive
11840,4,fast delivery and great packaging.,positive
11841,1,late delivery and poor packaging.,negative
11842,3,average experience overall.,neutral
11843,5,excellent product! exceeded expectations.,positive
11844,5,very satisfied with the quality.,positive
11845,5,"amazing experience, highly recommend!",positive
11846,4,excellent product! exceeded expectations.,positive
11847,3,"product is okay, nothing special.",neutral
11848,1,late delivery and poor packaging.,negative
11849,3,neutral about the quality.,neutral
11850,2,product stopped working after few days.,negative
11851,2,customer service was unhelpful.,negative
11852,4,"amazing experience, highly recommend!",positive
11853,2,product stopped working after few days.,negative
11854,4,"amazing experience, highly recommend!",positive
11855,3,average experience overall.,neutral
11856,2,product stopped working after few days.,negative
11857,2,very disappointed with the quality.,negative
11858,2,late delivery and poor packaging.,negative
11859,4,excellent product! exceeded expectations.,positive
11860,2,not worth the price.,negative
11861,4,very satisfied with the quality.,positive
11862,2,customer service was unhelpful.,negative
11863,4,"amazing experience, highly recommend!",positive
11864,1,late delivery and poor packaging.,negative
11865,5,very satisfied with the quality.,positive
11866,2,product stopped working after few days.,negative
11867,1,not worth the price.,negative
11868,1,customer service was unhelpful.,negative
11869,4,fast delivery and great packaging.,positive
11870,2,not worth the price.,negative
11871,2,very disappointed with the quality.,negative
11872,2,not worth the price.,negative
11873,2,customer service was unhelpful.,negative
11874,1,not worth the price.,negative
11875,3,average experience overall.,neutral
11876,3,"delivery was fine, product is decent.",neutral
11877,1,very disappointed with the quality.,negative
11878,4,excellent product! exceeded expectations.,positive
11879,5,very satisfied with the quality.,positive
11880,5,"amazing experience, highly recommend!",positive
11881,2,customer service was unhelpful.,negative
11882,3,works fine but could be better.,neutral
11883,3,"product is okay, nothing special.",neutral
11884,1,not worth the price.,negative
11885,3,"delivery was fine, product is decent.",neutral
11886,2,product stopped working after few days.,negative
11887,5,very satisfied with the quality.,positive
11888,3,average experience overall.,neutral
11889,2,product stopped working after few days.,negative
11890,4,fast delivery and great packaging.,positive
11891,1,customer service was unhelpful.,negative
11892,2,product stopped working after few days.,negative
11893,3,"product is okay, nothing special.",neutral
11894,4,fast delivery and great packaging.,positive
11895,5,excellent product! exceeded expectations.,positive
11896,4,fast delivery and great packaging.,positive
11897,4,very satisfied with the quality.,positive
11898,4,fast delivery and great packaging.,positive
11899,4,very satisfied with the quality.,positive
11900,4,excellent product! exceeded expectations.,positive
11901,3,"product is okay, nothing special.",neutral
11902,2,very disappointed with the quality.,negative
11903,4,great value for money.,positive
11904,3,"delivery was fine, product is decent.",neutral
11905,1,late delivery and poor packaging.,negative
11906,2,customer service was unhelpful.,negative
11907,5,great value for money.,positive
11908,5,very satisfied with the quality.,positive
11909,1,very disappointed with the quality.,negative
11910,1,customer service was unhelpful.,negative
11911,5,very satisfied with the quality.,positive
11912,4,fast delivery and great packaging.,positive
11913,3,average experience overall.,neutral
11914,5,"amazing experience, highly recommend!",positive
11915,3,works fine but could be better.,neutral
11916,2,product stopped working after few days.,negative
11917,1,late delivery and poor packaging.,negative
11918,2,late delivery and poor packaging.,negative
11919,2,very disappointed with the quality.,negative
11920,1,very disappointed with the quality.,negative
11921,3,"product is okay, nothing special.",neutral
11922,3,"product is okay, nothing special.",neutral
11923,4,excellent product! exceeded expectations.,positive
11924,1,customer service was unhelpful.,negative
11925,5,"amazing experience, highly recommend!",positive
