id_cliente,calificacion,texto_de_review,opinion
13121,1,customer service was unhelpful.,0
13122,3,"product is okay, nothing special.",0
13123,1,very disappointed with the quality.,0
13124,5,great value for money.,1
13125,5,great value for money.,1
13126,5,very satisfied with the quality.,1
13127,5,fast delivery and great packaging.,1
13128,5,"amazing experience, highly recommend!",1
13129,2,late delivery and poor packaging.,0
13130,2,very disappointed with the quality.,0
13131,1,very disappointed with the quality.,0
13132,1,late delivery and poor packaging.,0
13133,3,"product is okay, nothing special.",0
13134,5,great value for money.,1
13135,5,fast delivery and great packaging.,1
13136,4,"amazing experience, highly recommend!",1
13137,1,not worth the price.,0
13138,2,very disappointed with the quality.,0
13139,2,customer service was unhelpful.,0
13140,5,very satisfied with the quality.,1
13141,5,very satisfied with the quality.,1
13142,3,"delivery was fine, product is decent.",0
13143,2,not worth the price.,0
13144,4,great value for money.,1
13145,5,excellent product! exceeded expectations.,1
13146,3,average experience overall.,0
13147,4,fast delivery and great packaging.,1
13148,4,"amazing experience, highly recommend!",1
13149,5,excellent product! exceeded expectations.,1
13150,2,very disappointed with the quality.,0
13151,1,late delivery and poor packaging.,0
13152,2,very disappointed with the quality.,0
13153,2,late delivery and poor packaging.,0
13154,4,fast delivery and great packaging.,1
13155,1,customer service was unhelpful.,0
13156,2,product stopped working after few days.,0
13157,1,product stopped working after few days.,0
13158,3,"product is okay, nothing special.",0
13159,4,excellent product! exceeded expectations.,1
13160,2,late delivery and poor packaging.,0
13161,5,excellent product! exceeded expectations.,1
13162,4,excellent product! exceeded expectations.,1
13163,1,not worth the price.,0
13164,5,excellent product! exceeded expectations.,1
13165,3,works fine but could be better.,0
13166,1,late delivery and poor packaging.,0
13167,4,"amazing experience, highly recommend!",1
13168,4,"amazing experience, highly recommend!",1
13169,1,customer service was unhelpful.,0
13170,2,late delivery and poor packaging.,0
13171,3,average experience overall.,0
13172,2,late delivery and poor packaging.,0
13173,3,"delivery was fine, product is decent.",0
13174,1,late delivery and poor packaging.,0
13175,4,"amazing experience, highly recommend!",1
13176,2,customer service was unhelpful.,0
13177,1,customer service was unhelpful.,0
13178,2,product stopped working after few days.,0
13179,2,late delivery and poor packaging.,0
13180,2,customer service was unhelpful.,0
13181,3,works fine but could be better.,0
13182,2,product stopped working after few days.,0
13183,1,very disappointed with the quality.,0
13184,4,excellent product! exceeded expectations.,1
13185,4,very satisfied with the quality.,1
13186,4,excellent product! exceeded expectations.,1
13187,3,average experience overall.,0
13188,3,"delivery was fine, product is decent.",0
13189,1,not worth the price.,0
13190,1,late delivery and poor packaging.,0
13191,1,late delivery and poor packaging.,0
13192,3,"delivery was fine, product is decent.",0
13193,3,"product is okay, nothing special.",0
13194,5,great value for money.,1
13195,5,very satisfied with the quality.,1
13196,4,fast delivery and great packaging.,1
13197,2,late delivery and poor packaging.,0
13198,5,fast delivery and great packaging.,1
13199,5,great value for money.,1
13200,1,late delivery and poor packaging.,0
13201,4,very satisfied with the quality.,1
13202,2,product stopped working after few days.,0
13203,2,very disappointed with the quality.,0
13204,4,excellent product! exceeded expectations.,1
13205,3,works fine but could be better.,0
13206,2,late delivery and poor packaging.,0
13207,3,"product is okay, nothing special.",0
13208,1,not worth the price.,0
13209,2,customer service was unhelpful.,0
13210,5,great value for money.,1
13211,5,excellent product! exceeded expectations.,1
13212,3,"delivery was fine, product is decent.",0
13213,5,excellent product! exceeded expectations.,1
13214,5,"amazing experience, highly recommend!",1
13215,5,"amazing experience, highly recommend!",1
13216,5,"amazing experience, highly recommend!",1
13217,4,great value for money.,1
13218,1,product stopped working after few days.,0
13219,5,fast delivery and great packaging.,1
13220,5,"amazing experience, highly recommend!",1
13221,5,excellent product! exceeded expectations.,1
13222,4,fast delivery and great packaging.,1
13223,5,fast delivery and great packaging.,1
13224,4,fast delivery and great packaging.,1
13225,2,customer service was unhelpful.,0
13226,1,late delivery and poor packaging.,0
13227,3,works fine but could be better.,0
13228,1,customer service was unhelpful.,0
13229,4,excellent product! exceeded expectations.,1
13230,3,"product is okay, nothing special.",0
13231,3,neutral about the quality.,0
13232,1,not worth the price.,0
13233,2,very disappointed with the quality.,0
13234,4,excellent product! exceeded expectations.,1
13235,4,fast delivery and great packaging.,1
13236,5,"amazing experience, highly recommend!",1
13237,5,fast delivery and great packaging.,1
13238,5,very satisfied with the quality.,1
13239,2,very disappointed with the quality.,0
13240,2,late delivery and poor packaging.,0
13241,3,neutral about the quality.,0
13242,3,average experience overall.,0
13243,3,works fine but could be better.,0
13244,1,very disappointed with the quality.,0
13245,2,customer service was unhelpful.,0
13246,2,not worth the price.,0
13247,5,"amazing experience, highly recommend!",1
13248,2,not worth the price.,0
13249,3,works fine but could be better.,0
13250,3,works fine but could be better.,0
13251,3,"product is okay, nothing special.",0
13252,2,product stopped working after few days.,0
13253,3,works fine but could be better.,0
13254,1,very disappointed with the quality.,0
13255,5,"amazing experience, highly recommend!",1
13256,2,not worth the price.,0
13257,4,great value for money.,1
13258,1,very disappointed with the quality.,0
13259,4,"amazing experience, highly recommend!",1
13260,1,customer service was unhelpful.,0
13261,3,average experience overall.,0
13262,3,average experience overall.,0
13263,5,great value for money.,1
13264,4,very satisfied with the quality.,1
13265,4,excellent product! exceeded expectations.,1
13266,5,"amazing experience, highly recommend!",1
13267,5,great value for money.,1
13268,2,late delivery and poor packaging.,0
13269,2,not worth the price.,0
13270,1,late delivery and poor packaging.,0
13271,4,fast delivery and great packaging.,1
13272,4,fast delivery and great packaging.,1
13273,1,not worth the price.,0
13274,3,neutral about the quality.,0
13275,5,"amazing experience, highly recommend!",1
13276,5,fast delivery and great packaging.,1
13277,2,product stopped working after few days.,0
13278,3,neutral about the quality.,0
13279,2,customer service was unhelpful.,0
13280,5,"amazing experience, highly recommend!",1
13281,2,customer service was unhelpful.,0
13282,1,very disappointed with the quality.,0
13283,5,fast delivery and great packaging.,1
13284,5,"amazing experience, highly recommend!",1
13285,1,product stopped working after few days.,0
13286,3,average experience overall.,0
13287,4,great value for money.,1
13288,5,very satisfied with the quality.,1
13289,1,product stopped working after few days.,0
13290,1,very disappointed with the quality.,0
13291,5,excellent product! exceeded expectations.,1
13292,1,very disappointed with the quality.,0
13293,1,customer service was unhelpful.,0
13294,3,average experience overall.,0
13295,2,customer service was unhelpful.,0
13296,1,late delivery and poor packaging.,0
13297,3,works fine but could be better.,0
13298,3,neutral about the quality.,0
13299,4,"amazing experience, highly recommend!",1
13300,2,customer service was unhelpful.,0
13301,5,fast delivery and great packaging.,1
13302,3,works fine but could be better.,0
13303,1,customer service was unhelpful.,0
13304,4,fast delivery and great packaging.,1
13305,2,product stopped working after few days.,0
13306,4,very satisfied with the quality.,1
13307,4,excellent product! exceeded expectations.,1
13308,4,fast delivery and great packaging.,1
13309,1,customer service was unhelpful.,0
13310,2,very disappointed with the quality.,0
13311,5,fast delivery and great packaging.,1
13312,4,excellent product! exceeded expectations.,1
13313,1,late delivery and poor packaging.,0
13314,3,works fine but could be better.,0
13315,4,excellent product! exceeded expectations.,1
13316,3,works fine but could be better.,0
13317,4,excellent product! exceeded expectations.,1
13318,4,great value for money.,1
13319,5,"amazing experience, highly recommend!",1
13320,3,works fine but could be better.,0
13321,5,excellent product! exceeded expectations.,1
13322,3,"delivery was fine, product is decent.",0
13323,4,great value for money.,1
13324,2,customer service was unhelpful.,0
13325,4,"amazing experience, highly recommend!",1
13326,4,"amazing experience, highly recommend!",1
13327,1,very disappointed with the quality.,0
13328,2,late delivery and poor packaging.,0
13329,3,"product is okay, nothing special.",0
13330,1,very disappointed with the quality.,0
13331,5,"amazing experience, highly recommend!",1
13332,1,customer service was unhelpful.,0
13333,1,product stopped working after few days.,0
13334,5,fast delivery and great packaging.,1
13335,1,not worth the price.,0
13336,5,fast delivery and great packaging.,1
13337,2,product stopped working after few days.,0
13338,5,great value for money.,1
13339,2,very disappointed with the quality.,0
13340,3,"delivery was fine, product is decent.",0
13341,5,very satisfied with the quality.,1
13342,2,not worth the price.,0
13343,2,late delivery and poor packaging.,0
13344,5,excellent product! exceeded expectations.,1
13345,1,product stopped working after few days.,0
13346,4,great value for money.,1
13347,2,late delivery and poor packaging.,0
13348,5,"amazing experience, highly recommend!",1
13349,3,average experience overall.,0
13350,2,very disappointed with the quality.,0
13351,2,not worth the price.,0
13352,4,fast delivery and great packaging.,1
13353,1,not worth the price.,0
13354,4,excellent product! exceeded expectations.,1
13355,1,late delivery and poor packaging.,0
13356,4,very satisfied with the quality.,1
13357,2,product stopped working after few days.,0
13358,2,product stopped working after few days.,0
13359,2,product stopped working after few days.,0
13360,5,fast delivery and great packaging.,1
13361,5,excellent product! exceeded expectations.,1
13362,3,average experience overall.,0
